game_id,game_date,home_team,away_team,home_pts,away_pts,season,actual_spread,actual_total
401655120,2024-04-27,Orlando Magic,Cleveland Cavaliers,112,89,2024,23,201
401655077,2024-04-27,New Orleans Pelicans,Oklahoma City Thunder,85,106,2024,-21,191
401655101,2024-04-27,Miami Heat,Boston Celtics,84,104,2024,-20,188
401655084,2024-04-27,Los Angeles Lakers,Denver Nuggets,119,108,2024,11,227
401655113,2024-04-26,Indiana Pacers,Milwaukee Bucks,121,118,2024,3,239
401655095,2024-04-26,Dallas Mavericks,LA Clippers,101,90,2024,11,191
401655089,2024-04-26,Phoenix Suns,Minnesota Timberwolves,109,126,2024,-17,235
401655119,2024-04-25,Orlando Magic,Cleveland Cavaliers,121,83,2024,38,204
401655107,2024-04-25,Philadelphia 76ers,New York Knicks,125,114,2024,11,239
401655083,2024-04-25,Los Angeles Lakers,Denver Nuggets,105,112,2024,-7,217
401655100,2024-04-24,Boston Celtics,Miami Heat,101,111,2024,-10,212
401655076,2024-04-24,Oklahoma City Thunder,New Orleans Pelicans,124,92,2024,32,216
401655088,2024-04-23,Minnesota Timberwolves,Phoenix Suns,105,93,2024,12,198
401655112,2024-04-23,Milwaukee Bucks,Indiana Pacers,108,125,2024,-17,233
401655094,2024-04-23,LA Clippers,Dallas Mavericks,93,96,2024,-3,189
401655118,2024-04-22,Cleveland Cavaliers,Orlando Magic,96,86,2024,10,182
401655106,2024-04-22,New York Knicks,Philadelphia 76ers,104,101,2024,3,205
401655082,2024-04-22,Denver Nuggets,Los Angeles Lakers,101,99,2024,2,200
401654760,2024-04-21,Boston Celtics,Miami Heat,114,94,2024,20,208
401654763,2024-04-21,LA Clippers,Dallas Mavericks,109,97,2024,12,206
401654761,2024-04-21,Milwaukee Bucks,Indiana Pacers,109,94,2024,15,203
401654762,2024-04-21,Oklahoma City Thunder,New Orleans Pelicans,94,92,2024,2,186
401654757,2024-04-20,Cleveland Cavaliers,Orlando Magic,97,83,2024,14,180
401654759,2024-04-20,Minnesota Timberwolves,Phoenix Suns,120,95,2024,25,215
401654756,2024-04-20,New York Knicks,Philadelphia 76ers,111,104,2024,7,215
401654758,2024-04-20,Denver Nuggets,Los Angeles Lakers,114,103,2024,11,217
401654660,2024-04-19,Miami Heat,Chicago Bulls,112,91,2024,21,203
401654661,2024-04-19,New Orleans Pelicans,Sacramento Kings,105,98,2024,7,203
401654659,2024-04-17,Philadelphia 76ers,Miami Heat,105,104,2024,1,209
401654658,2024-04-17,Chicago Bulls,Atlanta Hawks,131,116,2024,15,247
401654655,2024-04-16,New Orleans Pelicans,Los Angeles Lakers,106,110,2024,-4,216
401654656,2024-04-16,Sacramento Kings,Golden State Warriors,118,94,2024,24,212
401585814,2024-04-14,Boston Celtics,Washington Wizards,132,122,2024,10,254
401585815,2024-04-14,Cleveland Cavaliers,Charlotte Hornets,110,120,2024,-10,230
401585816,2024-04-14,Indiana Pacers,Atlanta Hawks,157,115,2024,42,272
401585817,2024-04-14,Miami Heat,Toronto Raptors,118,103,2024,15,221
401585818,2024-04-14,New York Knicks,Chicago Bulls,120,119,2024,1,239
401585819,2024-04-14,Orlando Magic,Milwaukee Bucks,113,88,2024,25,201
401585820,2024-04-14,Philadelphia 76ers,Brooklyn Nets,107,86,2024,21,193
401585821,2024-04-14,Memphis Grizzlies,Denver Nuggets,111,126,2024,-15,237
401585822,2024-04-14,Minnesota Timberwolves,Phoenix Suns,106,125,2024,-19,231
401585823,2024-04-14,New Orleans Pelicans,Los Angeles Lakers,108,124,2024,-16,232
401585824,2024-04-14,Oklahoma City Thunder,Dallas Mavericks,135,86,2024,49,221
401585825,2024-04-14,San Antonio Spurs,Detroit Pistons,123,95,2024,28,218
401585826,2024-04-14,Golden State Warriors,Utah Jazz,123,116,2024,7,239
401585827,2024-04-14,LA Clippers,Houston Rockets,105,116,2024,-11,221
401585828,2024-04-14,Sacramento Kings,Portland Trail Blazers,121,82,2024,39,203
401585799,2024-04-12,Philadelphia 76ers,Orlando Magic,125,113,2024,12,238
401585800,2024-04-12,Washington Wizards,Chicago Bulls,127,129,2024,-2,256
401585801,2024-04-12,Boston Celtics,Charlotte Hornets,131,98,2024,33,229
401585802,2024-04-12,Cleveland Cavaliers,Indiana Pacers,129,120,2024,9,249
401585803,2024-04-12,New York Knicks,Brooklyn Nets,111,107,2024,4,218
401585804,2024-04-12,Miami Heat,Toronto Raptors,125,103,2024,22,228
401585805,2024-04-12,Memphis Grizzlies,Los Angeles Lakers,120,123,2024,-3,243
401585806,2024-04-12,Minnesota Timberwolves,Atlanta Hawks,109,106,2024,3,215
401585807,2024-04-12,Oklahoma City Thunder,Milwaukee Bucks,125,107,2024,18,232
401585808,2024-04-12,San Antonio Spurs,Denver Nuggets,121,120,2024,1,241
401585809,2024-04-12,Dallas Mavericks,Detroit Pistons,89,107,2024,-18,196
401585810,2024-04-12,Golden State Warriors,New Orleans Pelicans,109,114,2024,-5,223
401585811,2024-04-12,Portland Trail Blazers,Houston Rockets,107,116,2024,-9,223
401585812,2024-04-12,LA Clippers,Utah Jazz,109,110,2024,-1,219
401585813,2024-04-12,Sacramento Kings,Phoenix Suns,107,108,2024,-1,215
401585794,2024-04-11,Detroit Pistons,Chicago Bulls,105,127,2024,-22,232
401585795,2024-04-11,Boston Celtics,New York Knicks,109,118,2024,-9,227
401585796,2024-04-11,Utah Jazz,Houston Rockets,124,121,2024,3,245
401585797,2024-04-11,Portland Trail Blazers,Golden State Warriors,92,100,2024,-8,192
401585798,2024-04-11,Sacramento Kings,New Orleans Pelicans,123,135,2024,-12,258
401585786,2024-04-10,Cleveland Cavaliers,Memphis Grizzlies,110,98,2024,12,208
401585787,2024-04-10,Atlanta Hawks,Charlotte Hornets,114,115,2024,-1,229
401585788,2024-04-10,Brooklyn Nets,Toronto Raptors,106,102,2024,4,208
401585789,2024-04-10,Miami Heat,Dallas Mavericks,92,111,2024,-19,203
401585790,2024-04-10,Milwaukee Bucks,Orlando Magic,117,99,2024,18,216
401585791,2024-04-10,Oklahoma City Thunder,San Antonio Spurs,127,89,2024,38,216
401585792,2024-04-10,Denver Nuggets,Minnesota Timberwolves,116,107,2024,9,223
401585793,2024-04-10,LA Clippers,Phoenix Suns,108,124,2024,-16,232
401585772,2024-04-09,Charlotte Hornets,Dallas Mavericks,104,130,2024,-26,234
401585773,2024-04-09,Philadelphia 76ers,Detroit Pistons,120,102,2024,18,222
401585774,2024-04-09,Toronto Raptors,Indiana Pacers,123,140,2024,-17,263
401585775,2024-04-09,Atlanta Hawks,Miami Heat,111,117,2024,-6,228
401585776,2024-04-09,Milwaukee Bucks,Boston Celtics,104,91,2024,13,195
401585777,2024-04-09,Chicago Bulls,New York Knicks,117,128,2024,-11,245
401585778,2024-04-09,Houston Rockets,Orlando Magic,118,106,2024,12,224
401585779,2024-04-09,Memphis Grizzlies,San Antonio Spurs,87,102,2024,-15,189
401585780,2024-04-09,Minnesota Timberwolves,Washington Wizards,130,121,2024,9,251
401585781,2024-04-09,Oklahoma City Thunder,Sacramento Kings,112,105,2024,7,217
401585782,2024-04-09,Utah Jazz,Denver Nuggets,95,111,2024,-16,206
401585783,2024-04-09,Los Angeles Lakers,Golden State Warriors,120,134,2024,-14,254
401585784,2024-04-09,Phoenix Suns,LA Clippers,92,105,2024,-13,197
401585785,2024-04-09,Portland Trail Blazers,New Orleans Pelicans,100,110,2024,-10,210
401585759,2024-04-07,Dallas Mavericks,Houston Rockets,147,136,2024,11,283
401585760,2024-04-07,LA Clippers,Cleveland Cavaliers,120,118,2024,2,238
401585761,2024-04-07,Indiana Pacers,Miami Heat,117,115,2024,2,232
401585762,2024-04-07,Boston Celtics,Portland Trail Blazers,124,107,2024,17,231
401585763,2024-04-07,Charlotte Hornets,Oklahoma City Thunder,118,121,2024,-3,239
401585764,2024-04-07,Orlando Magic,Chicago Bulls,113,98,2024,15,211
401585765,2024-04-07,Toronto Raptors,Washington Wizards,130,122,2024,8,252
401585766,2024-04-07,Phoenix Suns,New Orleans Pelicans,105,113,2024,-8,218
401585767,2024-04-07,Milwaukee Bucks,New York Knicks,109,122,2024,-13,231
401585768,2024-04-07,San Antonio Spurs,Philadelphia 76ers,126,133,2024,-7,259
401585769,2024-04-07,Brooklyn Nets,Sacramento Kings,77,107,2024,-30,184
401585770,2024-04-07,Golden State Warriors,Utah Jazz,118,110,2024,8,228
401585771,2024-04-07,Los Angeles Lakers,Minnesota Timberwolves,117,127,2024,-10,244
401585755,2024-04-06,Los Angeles Lakers,Cleveland Cavaliers,116,97,2024,19,213
401585756,2024-04-06,Brooklyn Nets,Detroit Pistons,113,103,2024,10,216
401585757,2024-04-06,Memphis Grizzlies,Philadelphia 76ers,96,116,2024,-20,212
401585758,2024-04-06,Denver Nuggets,Atlanta Hawks,142,110,2024,32,252
401585743,2024-04-05,Charlotte Hornets,Orlando Magic,124,115,2024,9,239
401585744,2024-04-05,Indiana Pacers,Oklahoma City Thunder,126,112,2024,14,238
401585745,2024-04-05,Washington Wizards,Portland Trail Blazers,102,108,2024,-6,210
401585746,2024-04-05,Boston Celtics,Sacramento Kings,101,100,2024,1,201
401585747,2024-04-05,Chicago Bulls,New York Knicks,108,100,2024,8,208
401585748,2024-04-05,Houston Rockets,Miami Heat,104,119,2024,-15,223
401585749,2024-04-05,Memphis Grizzlies,Detroit Pistons,108,90,2024,18,198
401585750,2024-04-05,Milwaukee Bucks,Toronto Raptors,111,117,2024,-6,228
401585751,2024-04-05,New Orleans Pelicans,San Antonio Spurs,109,111,2024,-2,220
401585725,2024-04-05,Dallas Mavericks,Golden State Warriors,108,106,2024,2,214
401585753,2024-04-05,Phoenix Suns,Minnesota Timberwolves,97,87,2024,10,184
401585754,2024-04-05,LA Clippers,Utah Jazz,131,102,2024,29,233
401585739,2024-04-04,Miami Heat,Philadelphia 76ers,105,109,2024,-4,214
401585740,2024-04-04,New York Knicks,Sacramento Kings,120,109,2024,11,229
401585752,2024-04-04,Dallas Mavericks,Atlanta Hawks,109,95,2024,14,204
401585741,2024-04-04,Houston Rockets,Golden State Warriors,110,133,2024,-23,243
401585742,2024-04-04,LA Clippers,Denver Nuggets,102,100,2024,2,202
401585730,2024-04-03,Charlotte Hornets,Portland Trail Blazers,86,89,2024,-3,175
401585731,2024-04-03,Washington Wizards,Los Angeles Lakers,120,125,2024,-5,245
401585732,2024-04-03,Atlanta Hawks,Detroit Pistons,121,113,2024,8,234
401585733,2024-04-03,Boston Celtics,Oklahoma City Thunder,135,100,2024,35,235
401585734,2024-04-03,Brooklyn Nets,Indiana Pacers,115,111,2024,4,226
401585735,2024-04-03,Milwaukee Bucks,Memphis Grizzlies,101,111,2024,-10,212
401585736,2024-04-03,Minnesota Timberwolves,Toronto Raptors,133,85,2024,48,218
401585737,2024-04-03,New Orleans Pelicans,Orlando Magic,108,117,2024,-9,225
401585738,2024-04-03,Phoenix Suns,Cleveland Cavaliers,122,101,2024,21,223
401585722,2024-04-02,Toronto Raptors,Los Angeles Lakers,111,128,2024,-17,239
401585723,2024-04-02,Washington Wizards,Milwaukee Bucks,117,113,2024,4,230
401585721,2024-04-02,Philadelphia 76ers,Oklahoma City Thunder,109,105,2024,4,214
401585724,2024-04-02,Miami Heat,New York Knicks,109,99,2024,10,208
401585726,2024-04-02,Minnesota Timberwolves,Houston Rockets,113,106,2024,7,219
401585727,2024-04-02,Denver Nuggets,San Antonio Spurs,110,105,2024,5,215
401585728,2024-04-02,Utah Jazz,Cleveland Cavaliers,113,129,2024,-16,242
401585729,2024-04-02,Sacramento Kings,LA Clippers,109,95,2024,14,204
401636114,2024-04-02,Golden State Warriors,Dallas Mavericks,104,100,2024,4,204
401585715,2024-04-01,Charlotte Hornets,Boston Celtics,104,118,2024,-14,222
401585716,2024-04-01,Detroit Pistons,Memphis Grizzlies,108,110,2024,-2,218
401585717,2024-04-01,Indiana Pacers,Brooklyn Nets,133,111,2024,22,244
401585718,2024-04-01,Orlando Magic,Portland Trail Blazers,104,103,2024,1,207
401585719,2024-04-01,Chicago Bulls,Atlanta Hawks,101,113,2024,-12,214
401585720,2024-04-01,New Orleans Pelicans,Phoenix Suns,111,124,2024,-13,235
401585705,2024-03-31,Denver Nuggets,Cleveland Cavaliers,130,101,2024,29,231
401585706,2024-03-31,Brooklyn Nets,Los Angeles Lakers,104,116,2024,-12,220
401585707,2024-03-31,Charlotte Hornets,LA Clippers,118,130,2024,-12,248
401585708,2024-03-31,Toronto Raptors,Philadelphia 76ers,120,135,2024,-15,255
401585709,2024-03-31,Washington Wizards,Miami Heat,107,119,2024,-12,226
401585710,2024-03-31,New York Knicks,Oklahoma City Thunder,112,113,2024,-1,225
401585711,2024-03-31,Houston Rockets,Dallas Mavericks,107,125,2024,-18,232
401585712,2024-03-31,Minnesota Timberwolves,Chicago Bulls,101,109,2024,-8,210
401585713,2024-03-31,San Antonio Spurs,Golden State Warriors,113,117,2024,-4,230
401585714,2024-03-31,Sacramento Kings,Utah Jazz,127,106,2024,21,233
401585702,2024-03-30,New Orleans Pelicans,Boston Celtics,92,104,2024,-12,196
401585703,2024-03-30,Orlando Magic,Memphis Grizzlies,118,88,2024,30,206
401585704,2024-03-30,Atlanta Hawks,Milwaukee Bucks,113,122,2024,-9,235
401585690,2024-03-29,Charlotte Hornets,Golden State Warriors,97,115,2024,-18,212
401585691,2024-03-29,Indiana Pacers,Los Angeles Lakers,109,90,2024,19,199
401585692,2024-03-29,Orlando Magic,LA Clippers,97,100,2024,-3,197
401585693,2024-03-29,Washington Wizards,Detroit Pistons,87,96,2024,-9,183
401585694,2024-03-29,Brooklyn Nets,Chicago Bulls,125,108,2024,17,233
401585695,2024-03-29,Cleveland Cavaliers,Philadelphia 76ers,117,114,2024,3,231
401585696,2024-03-29,Miami Heat,Portland Trail Blazers,142,82,2024,60,224
401585697,2024-03-29,Oklahoma City Thunder,Phoenix Suns,128,103,2024,25,231
401585698,2024-03-29,San Antonio Spurs,New York Knicks,130,126,2024,4,256
401585699,2024-03-29,Denver Nuggets,Minnesota Timberwolves,98,111,2024,-13,209
401585700,2024-03-29,Utah Jazz,Houston Rockets,100,101,2024,-1,201
401585701,2024-03-29,Sacramento Kings,Dallas Mavericks,103,107,2024,-4,210
401585688,2024-03-28,Atlanta Hawks,Boston Celtics,123,122,2024,1,245
401585689,2024-03-28,New Orleans Pelicans,Milwaukee Bucks,107,100,2024,7,207
401585676,2024-03-27,Charlotte Hornets,Cleveland Cavaliers,118,111,2024,7,229
401585677,2024-03-27,Orlando Magic,Golden State Warriors,93,101,2024,-8,194
401585678,2024-03-27,Washington Wizards,Brooklyn Nets,119,122,2024,-3,241
401585679,2024-03-27,Atlanta Hawks,Portland Trail Blazers,120,106,2024,14,226
401585680,2024-03-27,Philadelphia 76ers,LA Clippers,107,108,2024,-1,215
401585681,2024-03-27,Toronto Raptors,New York Knicks,101,145,2024,-44,246
401585682,2024-03-27,Chicago Bulls,Indiana Pacers,125,99,2024,26,224
401585683,2024-03-27,Memphis Grizzlies,Los Angeles Lakers,124,136,2024,-12,260
401585684,2024-03-27,Minnesota Timberwolves,Detroit Pistons,106,91,2024,15,197
401585685,2024-03-27,Oklahoma City Thunder,Houston Rockets,126,132,2024,-6,258
401585686,2024-03-27,Utah Jazz,San Antonio Spurs,111,118,2024,-7,229
401585687,2024-03-27,Denver Nuggets,Phoenix Suns,97,104,2024,-7,201
401585672,2024-03-26,Miami Heat,Golden State Warriors,92,113,2024,-21,205
401585673,2024-03-26,Milwaukee Bucks,Los Angeles Lakers,124,128,2024,-4,252
401585674,2024-03-26,New Orleans Pelicans,Oklahoma City Thunder,112,119,2024,-7,231
401585675,2024-03-26,Sacramento Kings,Dallas Mavericks,96,132,2024,-36,228
401585661,2024-03-25,Cleveland Cavaliers,Charlotte Hornets,115,92,2024,23,207
401585662,2024-03-25,Atlanta Hawks,Boston Celtics,120,118,2024,2,238
401585663,2024-03-25,New York Knicks,Detroit Pistons,124,99,2024,25,223
401585664,2024-03-25,Toronto Raptors,Brooklyn Nets,88,96,2024,-8,184
401585665,2024-03-25,Chicago Bulls,Washington Wizards,105,107,2024,-2,212
401585666,2024-03-25,Houston Rockets,Portland Trail Blazers,110,92,2024,18,202
401585667,2024-03-25,San Antonio Spurs,Phoenix Suns,104,102,2024,2,206
401585668,2024-03-25,Denver Nuggets,Memphis Grizzlies,128,103,2024,25,231
401585669,2024-03-25,Utah Jazz,Dallas Mavericks,105,115,2024,-10,220
401585670,2024-03-25,Sacramento Kings,Philadelphia 76ers,108,96,2024,12,204
401585671,2024-03-25,LA Clippers,Indiana Pacers,116,133,2024,-17,249
401585655,2024-03-24,Detroit Pistons,New Orleans Pelicans,101,114,2024,-13,215
401585656,2024-03-24,LA Clippers,Philadelphia 76ers,107,121,2024,-14,228
401585657,2024-03-24,Miami Heat,Cleveland Cavaliers,121,84,2024,37,205
401585658,2024-03-24,Milwaukee Bucks,Oklahoma City Thunder,118,93,2024,25,211
401585659,2024-03-24,Minnesota Timberwolves,Golden State Warriors,114,110,2024,4,224
401585660,2024-03-24,Los Angeles Lakers,Indiana Pacers,150,145,2024,5,295
401585647,2024-03-23,New York Knicks,Brooklyn Nets,105,93,2024,12,198
401585648,2024-03-23,Orlando Magic,Sacramento Kings,107,109,2024,-2,216
401585649,2024-03-23,Atlanta Hawks,Charlotte Hornets,132,91,2024,41,223
401585650,2024-03-23,Washington Wizards,Toronto Raptors,112,109,2024,3,221
401585651,2024-03-23,Chicago Bulls,Boston Celtics,113,124,2024,-11,237
401585652,2024-03-23,Houston Rockets,Utah Jazz,147,119,2024,28,266
401585653,2024-03-23,San Antonio Spurs,Phoenix Suns,106,131,2024,-25,237
401585654,2024-03-23,Portland Trail Blazers,Denver Nuggets,111,114,2024,-3,225
401585639,2024-03-22,Detroit Pistons,Boston Celtics,102,129,2024,-27,231
401585640,2024-03-22,Toronto Raptors,Oklahoma City Thunder,103,123,2024,-20,226
401585641,2024-03-22,Miami Heat,New Orleans Pelicans,88,111,2024,-23,199
401585642,2024-03-22,Minnesota Timberwolves,Cleveland Cavaliers,104,91,2024,13,195
401585643,2024-03-22,San Antonio Spurs,Memphis Grizzlies,97,99,2024,-2,196
401585644,2024-03-22,Golden State Warriors,Indiana Pacers,111,123,2024,-12,234
401585645,2024-03-22,Portland Trail Blazers,LA Clippers,117,125,2024,-8,242
401585646,2024-03-22,Los Angeles Lakers,Philadelphia 76ers,101,94,2024,7,195
401585632,2024-03-21,Orlando Magic,New Orleans Pelicans,121,106,2024,15,227
401585633,2024-03-21,Washington Wizards,Sacramento Kings,109,102,2024,7,211
401585634,2024-03-21,Houston Rockets,Chicago Bulls,127,117,2024,10,244
401585635,2024-03-21,Milwaukee Bucks,Brooklyn Nets,115,108,2024,7,223
401585636,2024-03-21,Dallas Mavericks,Utah Jazz,113,97,2024,16,210
401585637,2024-03-21,Denver Nuggets,New York Knicks,113,100,2024,13,213
401585638,2024-03-21,Phoenix Suns,Atlanta Hawks,128,115,2024,13,243
401585624,2024-03-20,Cleveland Cavaliers,Miami Heat,104,107,2024,-3,211
401585625,2024-03-20,Detroit Pistons,Indiana Pacers,103,122,2024,-19,225
401585626,2024-03-20,Boston Celtics,Milwaukee Bucks,122,119,2024,3,241
401585627,2024-03-20,Toronto Raptors,Sacramento Kings,89,123,2024,-34,212
401585628,2024-03-20,Oklahoma City Thunder,Utah Jazz,119,107,2024,12,226
401585629,2024-03-20,Golden State Warriors,Memphis Grizzlies,137,116,2024,21,253
401585630,2024-03-20,Phoenix Suns,Philadelphia 76ers,115,102,2024,13,217
401585631,2024-03-20,Portland Trail Blazers,LA Clippers,103,116,2024,-13,219
401585619,2024-03-19,Orlando Magic,Charlotte Hornets,112,92,2024,20,204
401585620,2024-03-19,Washington Wizards,Houston Rockets,114,137,2024,-23,251
401585621,2024-03-19,Brooklyn Nets,New Orleans Pelicans,91,104,2024,-13,195
401585622,2024-03-19,San Antonio Spurs,Dallas Mavericks,107,113,2024,-6,220
401585623,2024-03-19,Minnesota Timberwolves,Denver Nuggets,112,115,2024,-3,227
401585611,2024-03-18,Indiana Pacers,Cleveland Cavaliers,103,108,2024,-5,211
401585612,2024-03-18,Boston Celtics,Detroit Pistons,119,94,2024,25,213
401585613,2024-03-18,Philadelphia 76ers,Miami Heat,98,91,2024,7,189
401585614,2024-03-18,Chicago Bulls,Portland Trail Blazers,110,107,2024,3,217
401585615,2024-03-18,Utah Jazz,Minnesota Timberwolves,104,114,2024,-10,218
401585616,2024-03-18,Golden State Warriors,New York Knicks,112,119,2024,-7,231
401585617,2024-03-18,Sacramento Kings,Memphis Grizzlies,121,111,2024,10,232
401585618,2024-03-18,Los Angeles Lakers,Atlanta Hawks,136,105,2024,31,241
401585604,2024-03-17,Milwaukee Bucks,Phoenix Suns,140,129,2024,11,269
401585605,2024-03-17,Detroit Pistons,Miami Heat,101,104,2024,-3,205
401585606,2024-03-17,Dallas Mavericks,Denver Nuggets,107,105,2024,2,212
401585607,2024-03-17,Orlando Magic,Toronto Raptors,111,96,2024,15,207
401585608,2024-03-17,Washington Wizards,Boston Celtics,104,130,2024,-26,234
401585609,2024-03-17,San Antonio Spurs,Brooklyn Nets,122,115,2024,7,237
401585610,2024-03-17,LA Clippers,Atlanta Hawks,93,110,2024,-17,203
401585595,2024-03-16,Houston Rockets,Cleveland Cavaliers,117,103,2024,14,220
401585596,2024-03-16,Indiana Pacers,Brooklyn Nets,121,100,2024,21,221
401585597,2024-03-16,Philadelphia 76ers,Charlotte Hornets,109,98,2024,11,207
401585598,2024-03-16,New Orleans Pelicans,Portland Trail Blazers,126,107,2024,19,233
401585599,2024-03-16,Chicago Bulls,Washington Wizards,127,98,2024,29,225
401585600,2024-03-16,Memphis Grizzlies,Oklahoma City Thunder,112,118,2024,-6,230
401585601,2024-03-16,Los Angeles Lakers,Golden State Warriors,121,128,2024,-7,249
401585602,2024-03-16,Utah Jazz,Minnesota Timberwolves,100,119,2024,-19,219
401585603,2024-03-16,Sacramento Kings,New York Knicks,91,98,2024,-7,189
401585589,2024-03-15,Charlotte Hornets,Phoenix Suns,96,107,2024,-11,203
401585590,2024-03-15,Detroit Pistons,Miami Heat,95,108,2024,-13,203
401585591,2024-03-15,Toronto Raptors,Orlando Magic,103,113,2024,-10,216
401585592,2024-03-15,New Orleans Pelicans,LA Clippers,112,104,2024,8,216
401585593,2024-03-15,San Antonio Spurs,Denver Nuggets,106,117,2024,-11,223
401585594,2024-03-15,Utah Jazz,Atlanta Hawks,124,122,2024,2,246
401585583,2024-03-14,Boston Celtics,Phoenix Suns,127,112,2024,15,239
401585584,2024-03-14,Chicago Bulls,LA Clippers,111,126,2024,-15,237
401585585,2024-03-14,Houston Rockets,Washington Wizards,135,119,2024,16,254
401585586,2024-03-14,Milwaukee Bucks,Philadelphia 76ers,114,105,2024,9,219
401585587,2024-03-14,Oklahoma City Thunder,Dallas Mavericks,126,119,2024,7,245
401585588,2024-03-14,Portland Trail Blazers,New York Knicks,93,105,2024,-12,198
